primaryTitle,startYear,runtimeMinutes
Serious Moonlight,2009.0,81.0
The Private Lives of Pippa Lee,2009.0,98.0
Boogie Woogie,2009.0,94.0
ZMD: Zombies of Mass Destruction,2009.0,89.0
Survival of the Dead,2009.0,90.0
The Limits of Control,2009.0,116.0
Tell Tale,2009.0,93.0
Duplicity,2009.0,125.0
Homecoming,2009.0,91.0
Julie & Julia,2009.0,123.0
The Slammin' Salmon,2009.0,99.0
White Material,2009.0,106.0
District 9,2009.0,112.0
Run! Bitch Run!,2009.0,90.0
Awaydays,2009.0,105.0
Personal Effects,2009.0,111.0
Stolen,2009.0,91.0
The Unborn,2009.0,88.0
Post Grad,2009.0,88.0
Madea Goes to Jail,2009.0,103.0
The Ugly Truth,2009.0,96.0
High Life,2009.0,80.0
Best Worst Movie,2009.0,93.0
Kambakkht Ishq,2009.0,142.0
The Final Destination,2009.0,82.0
Mutants,2009.0,95.0
Forget Me Not,2009.0,103.0
The Devil's Tomb,2009.0,90.0
Orphan,2009.0,123.0
Micmacs,2009.0,105.0
The White Ribbon,2009.0,144.0
Leaves of Grass,2009.0,105.0
Tanner Hall,2009.0,96.0
Miss March,2009.0,90.0
Public Enemies,2009.0,140.0
Tidal Wave,2009.0,120.0
Today's Special,2009.0,99.0
Dance Flick,2009.0,83.0
"I Love You, Man",2009.0,105.0
Wild Grass,2009.0,104.0
Vincere,2009.0,128.0
Zombieland,2009.0,88.0
Waking Sleeping Beauty,2009.0,86.0
12 Rounds,2009.0,108.0
Gentlemen Broncos,2009.0,89.0
Fat People,2009.0,110.0
Vicky the Viking,2009.0,85.0
OSS 117: Lost in Rio,2009.0,101.0
Book of Blood,2009.0,100.0
The Breath,2009.0,128.0
It's Alive,2009.0,80.0
Whip It,2009.0,111.0
The House of the Devil,2009.0,95.0
Hurricane Season,2009.0,102.0
Me and Mrs. Khanna,2009.0,109.0
City Island,2009.0,104.0
An Education,2009.0,100.0
Hunger,2009.0,101.0
Across the Hall,2009.0,93.0
Away We Go,2009.0,98.0
Whatever Works,2009.0,93.0
Chéri,2009.0,100.0
Timer,2009.0,99.0
My Bloody Valentine,2009.0,101.0
American: The Bill Hicks Story,2009.0,102.0
The Bone Man,2009.0,127.0
Moon,2009.0,97.0
Direct Contact,2009.0,90.0
Ninja,2009.0,86.0
Beyond a Reasonable Doubt,2009.0,106.0
The Horde,2009.0,90.0
Cracks,2009.0,104.0
The Vicious Kind,2009.0,92.0
The Stoneman Murders,2009.0,95.0
Stan Helsing,2009.0,108.0
My One and Only,2009.0,108.0
Kurbaan,2009.0,161.0
Adam,2009.0,99.0
Ninja Assassin,2009.0,99.0
Spread,2009.0,97.0
Baby on Board,2009.0,95.0
Agora,2009.0,127.0
The Answer Man,2009.0,97.0
3 Idiots,2009.0,170.0
The Maid,2009.0,95.0
Triangle,2009.0,99.0
Pandorum,2009.0,108.0
Ricky,2009.0,89.0
2012,2009.0,158.0
Black Dynamite,2009.0,84.0
Amreeka,2009.0,96.0
Enter the Void,2009.0,161.0
Zone of the Dead,2009.0,101.0
Up in the Air,2009.0,109.0
Polytechnique,2009.0,77.0
Get Low,2009.0,103.0
After Last Season,2009.0,93.0
Law Abiding Citizen,2009.0,109.0
Observe and Report,2009.0,86.0
Obsessed,2009.0,108.0
The Assassin Next Door,2009.0,103.0
Funny People,2009.0,146.0
Lies & Illusions,2009.0,93.0
Accident,2009.0,89.0
Dil Bole Hadippa,2009.0,148.0
Everyone Else,2009.0,119.0
The Rebound,2009.0,95.0
The Milk of Sorrow,2009.0,95.0
Beautiful Kate,2009.0,100.0
Brooklyn's Finest,2009.0,132.0
St Trinian's 2: The Legend of Fritton's Gold,2009.0,106.0
Command Performance,2009.0,93.0
Bitch Slap,2009.0,109.0
Good Hair,2009.0,96.0
The Girl Who Played with Fire,2009.0,129.0
Mother,2009.0,129.0
Triage,2009.0,99.0
Endgame,2009.0,109.0
The Fourth Kind,2009.0,98.0
Grace,2009.0,85.0
Heartless,2009.0,114.0
Motherhood,2009.0,90.0
I Hope They Serve Beer in Hell,2009.0,105.0
Blue,2009.0,119.0
The Door,2009.0,103.0
Slovenian Girl,2009.0,90.0
Extract,2009.0,92.0
The Greatest,2009.0,99.0
I Am Love,2009.0,120.0
The Damned United,2009.0,98.0
In the Loop,2009.0,106.0
Hellsinki,2009.0,133.0
Aladin,2009.0,132.0
London River,2009.0,84.0
Laid to Rest,2009.0,90.0
Big Fan,2009.0,88.0
Jonas Brothers: The 3D Concert Experience,2009.0,76.0
The Storm,2009.0,96.0
It's Complicated,2009.0,121.0
Billu,2009.0,137.0
S. Darko,2009.0,103.0
Labor Pains,2009.0,90.0
Alvin and the Chipmunks: The Squeakquel,2009.0,88.0
Capitalism: A Love Story,2009.0,127.0
Fish Tank,2009.0,123.0
Sorority Row,2009.0,101.0
Crows Zero II,2009.0,133.0
"My Son, My Son, What Have Ye Done",2009.0,91.0
Saw VI,2009.0,90.0
The Butterfly Effect 3: Revelations,2009.0,90.0
The Men Who Stare at Goats,2009.0,94.0
Dorian Gray,2009.0,112.0
A Prophet,2009.0,155.0
The Thaw,2009.0,94.0
Lucky Luke,2009.0,103.0
Ondine,2009.0,111.0
Stay Cool,2009.0,94.0
The Invisible Woman,2009.0,105.0
Stoic,2009.0,91.0
Mystery Team,2009.0,97.0
Five Minutes of Heaven,2009.0,89.0
Table for Three,2009.0,93.0
Dare,2009.0,100.0
Objectified,2009.0,75.0
Cell 211,2009.0,113.0
Nativity!,2009.0,105.0
Taras Bulba,2009.0,131.0
What's Your Raashee?,2009.0,195.0
Looking for Eric,2009.0,116.0
Deadline,2009.0,85.0
Luck,2009.0,141.0
The Shortcut,2009.0,100.0
Fish Story,2009.0,113.0
Soul Kitchen,2009.0,99.0
[Rec]²,2009.0,85.0
District 13: Ultimatum,2009.0,101.0
The Good Guy,2009.0,102.0
Shrink,2009.0,104.0
Women in Trouble,2009.0,92.0
Cherrybomb,2009.0,76.0
Bunny and the Bull,2009.0,101.0
Middle Men,2009.0,105.0
Ajab Prem Ki Ghazab Kahani,2009.0,150.0
North,2009.0,79.0
De Dana Dan,2009.0,162.0
Men in the City,2009.0,107.0
Army of Crime,2009.0,139.0
Malone,2009.0,96.0
Exam,2009.0,101.0
The Twilight Saga: New Moon,2009.0,130.0
Gulaal,2009.0,140.0
Offspring,2009.0,100.0
World's Greatest Dad,2009.0,99.0
Crazy Heart,2009.0,112.0
Hole in One,2009.0,100.0
Little Nicholas,2009.0,91.0
Nowhere Boy,2009.0,98.0
Night of the Demons,2009.0,93.0
To Save a Life,2009.0,120.0
Jeon Woochi,2009.0,136.0
Kaminey,2009.0,130.0
Love Aaj Kal,2009.0,128.0
Saint John of Las Vegas,2009.0,85.0
Cropsey,2009.0,84.0
Dead Snow,2009.0,92.0
Summer's Moon,2009.0,91.0
Mademoiselle Chambon,2009.0,101.0
The Joneses,2009.0,96.0
Dossier K.,2009.0,120.0
Universal Soldier: Regeneration,2009.0,97.0
Harry Brown,2009.0,103.0
The Steam Experiment,2009.0,90.0
Me Too,2009.0,103.0
Hard Times,2009.0,94.0
The Winning Season,2009.0,119.0
Någon Annanstans,2009.0,87.0
Solitary Man,2009.0,90.0
The Trotsky,2009.0,113.0
Johan Falk: GSI - Gruppen för särskilda insatser,2009.0,118.0
The Keeper,2009.0,94.0
Wake Wood,2009.0,90.0
The Age of Stupid,2009.0,92.0
The Boondock Saints II: All Saints Day,2009.0,118.0
Defendor,2009.0,101.0
Make the Yuletide Gay,2009.0,89.0
The Secret in Their Eyes,2009.0,129.0
Sommaren med Göran,2009.0,97.0
Love at First Hiccup,2009.0,90.0
Mulan: Rise of a Warrior,2009.0,114.0
Dream.net,2009.0,90.0
Halloween II,2009.0,105.0
Dead Man Running,2009.0,92.0
The Cove,2009.0,92.0
The Firm,2009.0,90.0
Damage,2009.0,102.0
Did You Hear About the Morgans?,2009.0,103.0
The French Kissers,2009.0,90.0
Welcome,2009.0,110.0
Partir,2009.0,85.0
A Single Man,2009.0,99.0
The Sky Has Fallen,2009.0,80.0
The Loved Ones,2009.0,84.0
Hierro,2009.0,94.0
American Virgin,2009.0,88.0
Glorious 39,2009.0,129.0
The Concert,2009.0,119.0
Nothing Personal,2009.0,85.0
Suck,2009.0,91.0
Wake Up Sid,2009.0,138.0
Red Cliff II,2009.0,142.0
Dev.D,2009.0,144.0
Brotherhood,2009.0,97.0
New York,2009.0,153.0
Vengeance,2009.0,108.0
The September Issue,2009.0,90.0
Paper Heart,2009.0,88.0
5150 Elm's Way,2009.0,110.0
Dread,2009.0,98.0
A Woman's Way,2009.0,111.0
When You're Strange,2009.0,86.0
Humpday,2009.0,94.0
The Revenant,2009.0,117.0
Trailer Park Boys: Countdown to Liquor Day,2009.0,102.0
"Police, Adjective",2009.0,115.0
Rampage,2009.0,85.0
"Nightmares in Red, White and Blue: The Evolution of the American Horror Film",2009.0,96.0
South of the Border,2009.0,78.0
Samson & Delilah,2009.0,100.0
Raaz: The Mystery Continues,2009.0,151.0
The Girl Who Kicked the Hornet's Nest,2009.0,147.0
Rabbit Without Ears 2,2009.0,124.0
The Governor,2009.0,93.0
The Eclipse,2009.0,88.0
Hidden,2009.0,95.0
I Saw the Sun,2009.0,120.0
Overheard,2009.0,100.0
Mega Shark vs. Giant Octopus,2009.0,88.0
Grotesque,2009.0,73.0
Chloe,2009.0,96.0
The Yes Men Fix the World,2009.0,87.0
Ayan,2009.0,162.0
The Shock Doctrine,2009.0,79.0
Father of My Children,2009.0,110.0
The Wedding Photographer,2009.0,113.0
About Elly,2009.0,119.0
Katalin Varga,2009.0,82.0
Iron Maiden: Flight 666,2009.0,112.0
Arundhati,2009.0,131.0
Van Diemen's Land,2009.0,104.0
What Goes Around,2009.0,80.0
Stricken,2009.0,113.0
Merantau,2009.0,134.0
Undertow,2009.0,97.0
99,2009.0,135.0
Talhotblond,2009.0,83.0
Kosmos,2009.0,122.0
Air Doll,2009.0,125.0
Technotise: Edit & I,2009.0,100.0
Recep Ivedik 2,2009.0,107.0
The Disappearance of Alice Creed,2009.0,100.0
Dogtooth,2009.0,97.0
The Double Hour,2009.0,95.0
13B: Fear Has a New Address,2009.0,138.0
I Can Do Bad All by Myself,2009.0,113.0
Warning!!! Pedophile Released,2009.0,96.0
Wrong Turn at Tahoe,2009.0,91.0
The Wild and Wonderful Whites of West Virginia,2009.0,86.0
Winnebago Man,2009.0,85.0
Dark Planet: Rebellion,2009.0,105.0
I Give My First Love to You,2009.0,122.0
Bodyguards and Assassins,2009.0,139.0
Hardwired,2009.0,94.0
Lourdes,2009.0,96.0
Plan B,2009.0,106.0
Symbol,2009.0,93.0
Unnaipol Oruvan,2009.0,102.0
Facing Ali,2009.0,100.0
Tales from the Golden Age,2009.0,155.0
10 to 11,2009.0,110.0
Eyes Wide Open,2009.0,91.0
Tsar,2009.0,116.0
I Killed My Mother,2009.0,96.0
Vampire Girl vs. Frankenstein Girl,2009.0,84.0
Amer,2009.0,90.0
Eastern Plays,2009.0,83.0
No One Knows About Persian Cats,2009.0,106.0
"A Woman, a Gun and a Noodle Shop",2009.0,95.0
Deportees 2,2009.0,114.0
Superstar,2009.0,103.0
A Town Called Panic,2009.0,75.0
High Lane,2009.0,90.0
Metastases,2009.0,82.0
All the Best: Fun Begins,2009.0,144.0
The Message,2009.0,118.0
Rocket Singh: Salesman of the Year,2009.0,150.0
The Founding of a Republic,2009.0,138.0
High Security Vacation,2009.0,113.0
From Beginning to End,2009.0,94.0
The Hedgehog,2009.0,100.0
"Lula, the Son of Brazil",2009.0,130.0
Magadheera,2009.0,147.0
Macabre,2009.0,95.0
Villu,2009.0,146.0
Ibrahim Labyad,2009.0,134.0
The Human Centipede (First Sequence),2009.0,92.0
Spanish Movie,2009.0,83.0
Pokémon: Arceus and the Jewel of Life,2009.0,95.0
Eating Out: All You Can Eat,2009.0,80.0
Summer Wars,2009.0,114.0
LOpuKHI,2009.0,85.0
This Is It,2009.0,111.0
Naruto Shippûden: The Movie 3: Inheritors of the Will of Fire,2009.0,95.0
Redline,2009.0,102.0
Aadhavan,2009.0,159.0
Lebanon,2009.0,93.0
The Dark House,2009.0,105.0
One Piece: Strong World,2009.0,113.0
Trash Humpers,2009.0,78.0
Down Terrace,2009.0,93.0
Castaway on the Moon,2009.0,116.0
Collapse,2009.0,82.0
Hideaway,2009.0,88.0
Last Train Home,2009.0,85.0
Envy,2009.0,96.0
Love in Another Language,2009.0,98.0
Third Person Singular Number,2009.0,124.0
Kanal-i-zasyon,2009.0,90.0
Phobia 2,2009.0,125.0
Kolpaçino,2009.0,98.0
Valley of the Wolves: Gladio,2009.0,97.0
Jolly Life,2009.0,100.0
7 Husbands for Hurmuz,2009.0,122.0
Arya 2,2009.0,155.0
Cado dalle nubi,2009.0,95.0
The Man Next Door,2009.0,110.0
Paa,2009.0,133.0
Vavien,2009.0,100.0
Hear Me,2009.0,109.0
The Island,2009.0,96.0
Yahsi Bati,2009.0,112.0
Black Lightning,2009.0,102.0
Vettaikaaran,2009.0,166.0
Kick,2009.0,155.0
Monpura,2009.0,136.0
Escaping Tel Aviv,2009.0,119.0
King of Thorn,2009.0,120.0
You Fly,2009.0,116.0
1000 Congratulations,2009.0,115.0
Tangled,2010.0,100.0
Burnt by the Sun 2,2010.0,181.0
Tekken,2010.0,91.0
Dinner for Schmucks,2010.0,114.0
The A-Team,2010.0,117.0
Toy Story 3,2010.0,103.0
7 Days,2010.0,105.0
Scott Pilgrim vs. the World,2010.0,112.0
The Crazies,2010.0,101.0
Piranha 3D,2010.0,88.0
Prince of Persia: The Sands of Time,2010.0,116.0
Unstoppable,2010.0,98.0
The Losers,2010.0,97.0
Barry Munday,2010.0,95.0
Furry Vengeance,2010.0,92.0
Ramona and Beezus,2010.0,104.0
Love & Other Drugs,2010.0,112.0
The Illusionist,2010.0,80.0
The Wolfman,2010.0,103.0
The First Grader,2010.0,103.0
13,2010.0,91.0
Clash of the Titans,2010.0,106.0
It's Kind of a Funny Story,2010.0,101.0
Tooth Fairy,2010.0,101.0
Percy Jackson & the Olympians: The Lightning Thief,2010.0,118.0
She's Out of My League,2010.0,104.0
Flipped,2010.0,90.0
Valentine's Day,2010.0,125.0
The Town,2010.0,125.0
The Kids Are All Right,2010.0,106.0
2001 Maniacs: Field of Screams,2010.0,84.0
My Soul to Take,2010.0,107.0
Please Give,2010.0,87.0
Eat Pray Love,2010.0,133.0
The Switch,2010.0,101.0
Letters to Juliet,2010.0,105.0
How to Train Your Dragon,2010.0,98.0
Shrek Forever After,2010.0,93.0
The Whistleblower,2010.0,112.0
Psych:9,2010.0,98.0
Unthinkable,2010.0,97.0
Victim,2010.0,74.0
The Happy Housewife,2010.0,100.0
Harry Potter and the Deathly Hallows: Part 1,2010.0,146.0
Rabbit Hole,2010.0,91.0
The Last Airbender,2010.0,103.0
Arthur 3: The War of the Two Worlds,2010.0,101.0
Salt,2010.0,100.0
Black Swan,2010.0,108.0
Green Zone,2010.0,115.0
The Killer Inside Me,2010.0,109.0
Robin Hood,2010.0,140.0
The Sorcerer's Apprentice,2010.0,109.0
The Fighter,2010.0,116.0
The Conspirator,2010.0,122.0
White Wall,2010.0,95.0
Little Fockers,2010.0,98.0
Fair Game,2010.0,108.0
Lottery Ticket,2010.0,99.0
The Chronicles of Narnia: The Voyage of the Dawn Treader,2010.0,113.0
Machete,2010.0,105.0
Dear John,2010.0,108.0
The Experiment,2010.0,96.0
Megamind,2010.0,95.0
Knight and Day,2010.0,109.0
Dylan Dog: Dead of Night,2010.0,108.0
Alice in Wonderland,2010.0,108.0
The Runaways,2010.0,106.0
The Tortured,2010.0,82.0
Centurion,2010.0,97.0
Certified Copy,2010.0,106.0
Babies,2010.0,79.0
The Way Back,2010.0,133.0
Wall Street: Money Never Sleeps,2010.0,133.0
Secretariat,2010.0,123.0
The Warrior's Way,2010.0,100.0
The Book of Eli,2010.0,118.0
Legion,2010.0,100.0
The Bounty Hunter,2010.0,110.0
The Nutcracker: The Untold Story,2010.0,110.0
Howl,2010.0,84.0
Repo Men,2010.0,111.0
House Broken,2010.0,84.0
Life as We Know It,2010.0,115.0
Spud,2010.0,103.0
Jonah Hex,2010.0,81.0
Deadly Impact,2010.0,96.0
Shanghai,2010.0,105.0
Bereavement,2010.0,109.0
Killers,2010.0,100.0
Peep World,2010.0,79.0
TRON: Legacy,2010.0,125.0
Ca$h,2010.0,108.0
Dirty Girl,2010.0,90.0
Jackass 3D,2010.0,94.0
Blue Valentine,2010.0,112.0
Detective Dee: The Mystery of the Phantom Flame,2010.0,123.0
Love Ranch,2010.0,117.0
Burlesque,2010.0,119.0
Morning Glory,2010.0,107.0
Mission London,2010.0,107.0
Skinning,2010.0,102.0
Shutter Island,2010.0,138.0
Sinners and Saints,2010.0,104.0
Takers,2010.0,107.0
The Ghost Writer,2010.0,128.0
Holy Rollers,2010.0,89.0
Chain Letter,2010.0,88.0
Freakonomics,2010.0,93.0
The Karate Kid,2010.0,140.0
Biutiful,2010.0,148.0
22 Bullets,2010.0,117.0
Saint,2010.0,88.0
The Company Men,2010.0,104.0
The Bang Bang Club,2010.0,106.0
The Myth of the American Sleepover,2010.0,96.0
The Four-Faced Liar,2010.0,87.0
All Good Things,2010.0,101.0
The Extraordinary Adventures of Adèle Blanc-Sec,2010.0,107.0
From Paris with Love,2010.0,92.0
A Nightmare on Elm Street,2010.0,95.0
6 Souls,2010.0,112.0
Black Death,2010.0,102.0
Bunraku,2010.0,124.0
You Will Meet a Tall Dark Stranger,2010.0,98.0
Dulha Mil Gaya,2010.0,152.0
Mr. Nice,2010.0,121.0
Welcome to the Rileys,2010.0,110.0
Veer,2010.0,169.0
When in Rome,2010.0,91.0
Peacock,2010.0,90.0
My Name Is Khan,2010.0,165.0
Step Up 3D,2010.0,107.0
Casino Jack,2010.0,108.0
Into Eternity: A Film for the Future,2010.0,75.0
Crazy on the Outside,2010.0,96.0
Diary of a Wimpy Kid,2010.0,94.0
Cemetery Junction,2010.0,95.0
Inhale,2010.0,83.0
Kites,2010.0,123.0
Hereafter,2010.0,129.0
The Back-up Plan,2010.0,104.0
An Invisible Sign,2010.0,96.0
Alpha and Omega,2010.0,90.0
London Boulevard,2010.0,103.0
Leap Year,2010.0,100.0
Womb,2010.0,111.0
Legend of the Guardians: The Owls of Ga'Hoole,2010.0,97.0
Resident Evil: Afterlife,2010.0,96.0
Henry's Crime,2010.0,108.0
Frankie & Alice,2010.0,101.0
Get Him to the Greek,2010.0,109.0
Edge of Darkness,2010.0,117.0
The Debt,2010.0,113.0
"Fat, Sick & Nearly Dead",2010.0,97.0
Iron Man 2,2010.0,124.0
Let Me In,2010.0,116.0
Outside the Law,2010.0,138.0
A Turtle's Tale: Sammy's Adventures,2010.0,88.0
The Yellow Sea,2010.0,157.0
Due Date,2010.0,95.0
Hot Tub Time Machine,2010.0,99.0
Triple Dog,2010.0,95.0
Brighton Rock,2010.0,111.0
Greenberg,2010.0,107.0
Wild Target,2010.0,98.0
VIPs,2010.0,95.0
Chico & Rita,2010.0,94.0
Lemmy,2010.0,116.0
How to Make Love to a Woman,2010.0,91.0
The River Why,2010.0,101.0
Road Kill,2010.0,87.0
I Spit on Your Grave,2010.0,108.0
The Tourist,2010.0,103.0
Burning Bright,2010.0,89.0
Extraordinary Measures,2010.0,106.0
Conviction,2010.0,107.0
RED,2010.0,111.0
Friendship!,2010.0,110.0
High School,2010.0,99.0
Kick-Ass,2010.0,117.0
Incendies,2010.0,131.0
Icarus,2010.0,88.0
Sex and the City 2,2010.0,146.0
Room in Rome,2010.0,107.0
Waste Land,2010.0,99.0
Operation: Endgame,2010.0,87.0
Hunter Prey,2010.0,88.0
The Killing Jar,2010.0,92.0
Don't Be Afraid of the Dark,2010.0,99.0
Hatchet II,2010.0,85.0
Norwegian Wood,2010.0,133.0
A Serbian Film,2010.0,104.0
Brotherhood,2010.0,76.0
The Spy Next Door,2010.0,94.0
Listen to Your Heart,2010.0,102.0
The Tempest,2010.0,110.0
Jack Goes Boating,2010.0,91.0
Sound of Noise,2010.0,102.0
Date Night,2010.0,88.0
Easy A,2010.0,92.0
Burning Palms,2010.0,105.0
The Social Network,2010.0,120.0
Cats & Dogs: The Revenge of Kitty Galore,2010.0,82.0
Poetry,2010.0,139.0
When We Leave,2010.0,119.0
Raajneeti,2010.0,163.0
Meet Monica Velour,2010.0,96.0
Easy Money,2010.0,124.0
The Last Song,2010.0,108.0
Last Night,2010.0,93.0
Sennentuntschi: Curse of the Alps,2010.0,115.0
Waiting for Forever,2010.0,95.0
The Presence,2010.0,87.0
Growth,2010.0,90.0
Every Day,2010.0,93.0
Yogi Bear,2010.0,81.0
Our Family Wedding,2010.0,103.0
Enthiran,2010.0,155.0
American Grindhouse,2010.0,80.0
The Big Bang,2010.0,101.0
Animal Kingdom,2010.0,113.0
The Housemaid,2010.0,107.0
Devil,2010.0,80.0
Cherry,2010.0,99.0
Birdemic: Shock and Terror,2010.0,105.0
Wrecked,2010.0,91.0
Chatroom,2010.0,97.0
Little Big Soldier,2010.0,96.0
A Little Help,2010.0,105.0
Burke and Hare,2010.0,91.0
The Last Exorcism,2010.0,87.0
The Expendables,2010.0,103.0
Gulliver's Travels,2010.0,85.0
The Reef,2010.0,94.0
Shank,2010.0,90.0
Death at a Funeral,2010.0,92.0
Exorcismus,2010.0,98.0
Going the Distance,2010.0,103.0
Submarino,2010.0,105.0
Frozen,2010.0,93.0
Despicable Me,2010.0,95.0
The Twilight Saga: Eclipse,2010.0,124.0
The People vs. George Lucas,2010.0,93.0
The Reeds,2010.0,86.0
Gainsbourg: A Heroic Life,2010.0,135.0
King of Devil's Island,2010.0,116.0
Never Let Me Go,2010.0,103.0
Raavan,2010.0,130.0
The Perfect Host,2010.0,93.0
Cyrus,2010.0,91.0
Nokas,2010.0,87.0
The Robber,2010.0,90.0
In a Better World,2010.0,118.0
DMT: The Spirit Molecule,2010.0,75.0
Elektra Luxx,2010.0,104.0
Four Lions,2010.0,97.0
How Do You Know,2010.0,121.0
Ceremony,2010.0,89.0
The Shrine,2010.0,85.0
Fortress of War,2010.0,138.0
Time You Change,2010.0,94.0
The Clinic,2010.0,94.0
Ishqiya,2010.0,118.0
Pyaar Impossible,2010.0,140.0
Nude Nuns with Big Guns,2010.0,91.0
I'm Still Here,2010.0,108.0
The Extra Man,2010.0,108.0
The Silence,2010.0,118.0
Madrasapattinam,2010.0,165.0
Main Street,2010.0,92.0
Miral,2010.0,112.0
The Ward,2010.0,89.0
Dear Mr. Gacy,2010.0,103.0
Made in Dagenham,2010.0,113.0
Karthik Calling Karthik,2010.0,135.0
Inception,2010.0,148.0
Grown Ups,2010.0,102.0
Gunless,2010.0,89.0
Father of Invention,2010.0,93.0
The Round Up,2010.0,115.0
Cop Out,2010.0,107.0
The Other Guys,2010.0,107.0
A Somewhat Gentle Man,2010.0,113.0
The Dead,2010.0,105.0
Ip Man 2,2010.0,108.0
The Final,2010.0,93.0
And Soon the Darkness,2010.0,91.0
Marwencol,2010.0,82.0
Why Did I Get Married Too?,2010.0,121.0
Marmaduke,2010.0,99.0
Chance Pe Dance,2010.0,122.0
Sex & Drugs & Rock & Roll,2010.0,115.0
Aftershock,2010.0,135.0
Once Upon a Time in Mumbaai,2010.0,134.0
Action Replayy,2010.0,129.0
Outcast,2010.0,98.0
Passion Play,2010.0,94.0
Confucius,2010.0,125.0
YellowBrickRoad,2010.0,98.0
Winter's Bone,2010.0,100.0
Dante's Inferno: An Animated Epic,2010.0,84.0
Rare Exports,2010.0,84.0
Black Venus,2010.0,162.0
Come Undone,2010.0,126.0
Hesher,2010.0,106.0
True Grit,2010.0,110.0
Remember Me,2010.0,113.0
The Romantics,2010.0,95.0
For Colored Girls,2010.0,134.0
Loose Cannons,2010.0,110.0
Altitude,2010.0,90.0
Just Wright,2010.0,101.0
Twelve,2010.0,93.0
180° South,2010.0,85.0
Dream Home,2010.0,96.0
Bloomington,2010.0,83.0
Night Wolf,2010.0,81.0
Ice Castles,2010.0,95.0
Tracker,2010.0,102.0
You Again,2010.0,105.0
Nanny McPhee Returns,2010.0,109.0
Cirkus Columbia,2010.0,113.0
Beneath Hill 60,2010.0,122.0
Somewhere,2010.0,97.0
Dog Pound,2010.0,91.0
Even the Rain,2010.0,103.0
Barney's Version,2010.0,134.0
Stone,2010.0,105.0
The Infidel,2010.0,105.0
Predators,2010.0,107.0
Senna,2010.0,106.0
True Legend,2010.0,115.0
We Are Family,2010.0,115.0
Small Town Murder Songs,2010.0,75.0
No Problem,2010.0,139.0
Another Year,2010.0,129.0
Faster,2010.0,98.0
Mumbai Diaries,2010.0,100.0
Hubble,2010.0,45.0
Mother's Day,2010.0,112.0
R,2010.0,99.0
13 Assassins,2010.0,141.0
The Pimp,2010.0,90.0
Beyond,2010.0,99.0
Oranges and Sunshine,2010.0,105.0
Charlie St. Cloud,2010.0,100.0
Guzaarish,2010.0,126.0
Primal,2010.0,80.0
Film socialisme,2010.0,102.0
Young Goethe in Love,2010.0,102.0
Little White Lies,2010.0,154.0
Submarine,2010.0,97.0
Virginia,2010.0,111.0
The American,2010.0,105.0
The Solitude of Prime Numbers,2010.0,118.0
The Way,2010.0,123.0
West Is West,2010.0,103.0
14 Blades,2010.0,114.0
A Marine Story,2010.0,98.0
Peepli [Live],2010.0,95.0
My Girlfriend's Boyfriend,2010.0,84.0
StreetDance 3D,2010.0,98.0
Open House,2010.0,88.0
On Tour,2010.0,111.0
Rann,2010.0,137.0
Vanishing on 7th Street,2010.0,92.0
Devil's Playground,2010.0,96.0
Lapland Odyssey,2010.0,92.0
Black Bread,2010.0,108.0
My Afternoons with Margueritte,2010.0,82.0
Khatta Meetha,2010.0,157.0
Boy Wonder,2010.0,97.0
Legend of the Fist: The Return of Chen Zhen,2010.0,106.0
"Tomorrow, When the War Began",2010.0,104.0
The Kings of Mykonos,2010.0,102.0
The Next Three Days,2010.0,133.0
Love Crime,2010.0,106.0
Uninhabited,2010.0,93.0
Reign of Assassins,2010.0,117.0
Letters to God,2010.0,110.0
Outrage,2010.0,109.0
Buried,2010.0,95.0
Cold Prey III,2010.0,95.0
Stake Land,2010.0,98.0
Die,2010.0,91.0
Heartbreaker,2010.0,105.0
Red White & Blue,2010.0,104.0
Tucker and Dale vs Evil,2010.0,89.0
The First Beautiful Thing,2010.0,122.0
Astral City: A Spiritual Journey,2010.0,103.0
What If...,2010.0,111.0
Cherry Tree Lane,2010.0,77.0
MacGruber,2010.0,90.0
"Tuesday, After Christmas",2010.0,99.0
Monsters,2010.0,94.0
Mammuth,2010.0,92.0
Fatal,2010.0,95.0
Saw 3D,2010.0,90.0
Space Battleship Yamato,2010.0,138.0
Happythankyoumoreplease,2010.0,100.0
Pure,2010.0,97.0
Tamara Drewe,2010.0,107.0
F,2010.0,79.0
The Tree,2010.0,100.0
Aaranya Kaandam,2010.0,126.0
Paiyaa,2010.0,152.0
Cold Weather,2010.0,96.0
Ocean Heaven,2010.0,96.0
Anjaana Anjaani,2010.0,151.0
The King's Speech,2010.0,118.0
Naan Mahaan Alla,2010.0,132.0
Hopeful Notes,2010.0,94.0
Janie Jones,2010.0,114.0
The Wildest Dream,2010.0,94.0
La nostra vita,2010.0,98.0
